date,HYY_META.PAR,HYY_META.diffPAR,HYY_META.Glob,HYY_META.Net,HYY_META.tsoil_A,HYY_META.tsoil_B1,HYY_META.tsoil_B2,HYY_META.tsoil_C1,HYY_META.T42,HYY_META.T84,HYY_META.T168,HYY_META.T336,HYY_META.T504,HYY_META.T672,HYY_META.RHIRGA168,HYY_META.RHIRGA336,HYY_META.RH672,HYY_META.wsoil_A,HYY_META.wsoil_B1,HYY_META.wsoil_B2,HYY_META.wsoil_C1,HYY_META.Pamb0,HYY_META.Precipacc,FCO2
2014-07-18 00:00:00,-0.81,0.020333333000000002,0.19766666,-47.507,14.353,12.894,11.58,10.1975,16.292906,16.580864000000002,18.115574,18.91849,19.66067,20.036154,80.376,78.89399999999999,65.96933,0.19399999999999998,0.24600000000000002,0.29,0.306,999.5257,0.0,1.11928354
2014-07-18 02:00:00,0.1,-0.016666668,0.53566664,-42.192333000000005,14.135,12.831,11.609000000000002,10.2155,15.28125,15.669873,17.353582,18.44821,19.32402,19.537868,84.116,80.538,69.251,0.193,0.235,0.285,0.28800000000000003,999.4193,0.0,2.9857705
2014-07-18 02:30:00,2.27,-0.006666666999999999,1.5823333000000002,-37.32,14.0805,12.812999999999999,11.609000000000002,10.219,15.467584,15.935548999999998,17.15425,17.941223,18.739689000000002,19.085214999999998,87.78200000000001,86.166,73.21266999999999,0.22,0.25,0.278,0.285,999.4010000000001,0.0,0.42257420000000034
2014-07-18 03:00:00,7.1,0.07366667,4.4483333,-18.178,14.036,12.794,11.62,10.2335,15.097584,15.386217000000002,16.21325,16.899237,17.219364000000002,17.568228,92.068,91.344,79.817665,0.18899999999999997,0.239,0.287,0.293,999.4939999999999,0.0,6.5810175
2014-07-18 04:00:00,74.51,59.505,36.648334999999996,1.8566667000000001,13.9315,12.735,11.61,10.2235,15.410592999999999,15.56156,15.615927,15.802597,16.434704,17.323917,94.32,96.598,81.31433,0.2,0.243,0.276,0.281,999.5207,0.0,4.2066573
2014-07-18 04:30:00,123.65,102.18833000000001,67.528336,13.516666,13.8975,12.717,11.610999999999999,10.2365,15.475926000000001,15.627892999999998,15.688260000000001,15.614277,15.732707000000001,16.508263,94.03399999999999,97.6,86.32267,0.192,0.242,0.275,0.289,999.655,0.0,1.1305843
2014-07-18 05:00:00,272.47,149.79066,121.75233500000002,56.446335,13.860999999999999,12.69,11.602,10.2255,15.86626,16.218899,16.644594,16.562956,16.730710000000002,17.265276,89.302,92.71600000000001,81.140335,0.19,0.253,0.268,0.28600000000000003,999.6223,0.0,0.69605562
2014-07-18 07:00:00,743.29,254.25034,342.88666,260.07,13.783,12.59,11.564,10.2115,18.84127,19.167246,19.185935999999998,18.813011,18.643726,18.456324,78.546,82.68799999999999,77.361,0.2,0.24600000000000002,0.303,0.309,999.668,0.0,-10.4432525
2014-07-18 07:30:00,774.3,306.33633,355.89532,262.217,13.7905,12.575,11.556,10.21,19.710604,19.91925,19.685604,19.378025,19.21173,19.037336,74.58800000000001,77.804,73.135,0.184,0.245,0.276,0.276,999.7330000000001,0.0,-8.7202683
2014-07-18 08:00:00,799.78,284.96268,360.69300000000004,233.24833999999998,13.819,12.573,11.55,10.215,20.02327,20.229257999999998,19.961937,19.668371,19.469404,19.291016,72.48,75.696,70.73266600000001,0.193,0.235,0.284,0.292,999.8489999999999,0.0,-13.9354643
2014-07-18 08:30:00,927.6,236.075,420.23233,330.29532,13.86,12.562999999999999,11.543,10.215,20.398945,20.474257,20.214277,19.882385,19.735403,19.565695,67.48,70.03399999999999,65.31834,0.19399999999999998,0.242,0.27699999999999997,0.285,999.925,0.0,-9.429889
2014-07-18 09:00:00,1164.2,234.10966000000002,541.43164,421.72333,13.886,12.554,11.526,10.208,21.551947,21.622597,21.230947,20.782064000000002,20.584076,20.365374,62.99,65.852,61.973,0.196,0.23800000000000002,0.272,0.28800000000000003,999.95935,0.0,-9.1055903
2014-07-18 09:30:00,1272.49,212.93133999999998,593.9167,465.876,13.94,12.556,11.520999999999999,10.21,22.102613,22.285267,21.779613,21.310745,21.079079999999998,20.854385,59.668,62.622,58.56033299999999,0.20199999999999999,0.24100000000000002,0.272,0.285,999.8853,0.0,-11.9450802
2014-07-18 10:30:00,1140.05,289.06032999999996,541.3513,426.54132000000004,14.1065,12.562999999999999,11.494000000000002,10.1965,22.796614,22.857943,22.347279999999998,21.909773,21.76709,21.56641,55.494,58.358000000000004,54.011,0.192,0.23800000000000002,0.26899999999999996,0.28300000000000003,999.9110000000001,0.0,-11.73613393
2014-07-18 11:00:00,1534.71,326.725,724.617,569.376,14.2915,12.610999999999999,11.512,10.2165,23.64229,23.670277,23.176956,22.622118,22.359423,22.029754999999998,53.272,55.886,51.779334999999996,0.195,0.235,0.272,0.28800000000000003,999.87,0.0,-13.88216643
2014-07-18 11:30:00,1351.52,403.28134,640.02765,497.788,14.4565,12.64,11.508,10.209,23.941623999999997,23.960281,23.275623,22.7818,22.528429,22.283768,50.99,53.6,49.626667,0.193,0.23,0.27,0.28600000000000003,999.93665,0.0,-8.9907555
2014-07-18 12:00:00,1272.7,494.54532,612.0627,484.75732,14.5705,12.672,11.498,10.206,24.00629,24.009953,23.44529,22.985146,22.8041,22.550112,49.26,51.666000000000004,47.590332000000004,0.19399999999999998,0.237,0.268,0.27899999999999997,999.8953,0.0,-8.90868809
2014-07-18 12:30:00,1230.35,607.10767,589.81165,447.37933,14.6895,12.731,11.515999999999998,10.2165,23.73229,23.649954,23.179289999999998,22.716494,22.533768,22.225458,48.141999999999996,50.273999999999994,45.591,0.19399999999999998,0.23600000000000002,0.266,0.281,999.9580000000001,0.0,-12.701759639999999
2014-07-18 13:30:00,1192.62,485.616,569.349,448.04265999999996,14.86,12.817,11.519,10.2105,24.1463,24.11763,23.593967000000003,23.067186,22.80311,22.521816,48.442,50.64,47.202329999999996,0.188,0.23399999999999999,0.267,0.282,999.8563,0.0,-11.1657232
2014-07-18 14:00:00,1125.49,417.714,538.92,418.675,14.949000000000002,12.867,11.527999999999999,10.2165,24.072634,23.996965,23.510967,23.0852,22.908783,22.611828,47.528,49.79600000000001,45.358000000000004,0.193,0.243,0.273,0.28600000000000003,999.7267,0.0,-7.73175792
2014-07-18 14:30:00,1374.41,359.51266,667.5753,518.5397,15.0025,12.907,11.527000000000001,10.209,24.7423,24.644973999999998,23.835634,23.36788,23.224787,22.987507,46.406000000000006,48.418,44.616665000000005,0.191,0.231,0.267,0.284,999.5837,0.0,-13.511447339999998
2014-07-18 15:00:00,1169.59,556.12067,567.8666400000001,460.27167000000003,15.05,12.943,11.527000000000001,10.21,24.619633,24.642973,23.874968,23.44156,23.296122,22.979853,46.3,48.84,44.695667,0.19399999999999998,0.23199999999999998,0.267,0.282,999.388,0.0,-11.05694956
2014-07-18 15:30:00,972.82,568.8077,461.62433,341.00133999999997,15.1125,12.995,11.547,10.2135,24.407639,24.378313000000002,23.815970999999998,23.412575,23.26013,23.074532,46.63399999999999,49.01,45.12533,0.18899999999999997,0.237,0.272,0.27399999999999997,999.31964,0.0,-9.24824972
2014-07-18 16:00:00,812.66,544.0723,398.15765,288.44534,15.144,13.036,11.552999999999999,10.2125,24.605976000000002,24.680317000000002,24.082977,23.643255,23.500797,23.287876,45.898,48.364,45.103333,0.188,0.233,0.27,0.29,999.342,0.0,-7.52632133
2014-07-18 17:00:00,403.44,229.90833999999998,203.33167,119.56466999999999,15.2065,13.095999999999998,11.568,10.209,23.906976999999998,24.00766,23.69931,23.271614000000003,23.095806,22.955235000000002,51.092,52.81,49.728333,0.18,0.22899999999999998,0.268,0.28,999.22833,0.0,-1.9120412999999998
2014-07-18 17:30:00,70.59,63.900332999999996,37.002666,-84.920334,15.265,13.155999999999999,11.597000000000001,10.2225,21.623976000000003,21.742992,21.85131,22.132296,22.223808,22.164579999999997,64.334,62.378,57.236668,0.183,0.23,0.273,0.284,999.2356599999999,0.0036666665999999996,3.2797707000000003
2014-07-18 20:00:00,83.33,71.128,40.899,-7.069667,15.45,13.661,11.965,10.279000000000002,17.571653,17.596346,19.381653,21.591362,21.656828,21.570307,75.632,63.576,60.857333999999994,0.258,0.306,0.35700000000000004,0.299,999.3530000000001,0.0,1.0211283000000002
2014-07-18 20:30:00,34.89,24.906334,19.147667000000002,-7.891333,15.389000000000001,13.658,11.994000000000002,10.2835,17.192995,17.209013,19.469328,21.168709,21.382837,21.360653,72.708,65.274,62.36033199999999,0.272,0.326,0.32899999999999996,0.313,999.64935,0.0,2.5753465
2014-07-18 21:30:00,3.18,0.025333334,2.6463332000000004,-20.208,15.286,13.633,12.042,10.295,17.247329999999998,17.737022,19.232329999999997,19.662737,19.735842,19.702011,78.37,75.822,70.44334,0.245,0.298,0.33799999999999997,0.33399999999999996,999.8877,0.0,3.7139988999999995
2014-07-18 22:00:00,1.78,0.030666666000000002,1.0659999999999998,-29.120333000000002,15.245,13.634,12.068,10.3155,17.021997,17.407694,18.74233,19.049416,19.161514,19.14969,78.96600000000001,78.31,72.22667,0.255,0.315,0.33,0.306,999.96,0.0,0.09265889999999988
2014-07-18 22:30:00,1.01,0.004,-0.11,-47.884335,15.1935,13.61,12.082,10.328,16.528332000000002,16.966366,18.11433,18.638096,18.796515,18.787035,81.27199999999999,79.042,72.905334,0.24600000000000002,0.305,0.324,0.309,999.898,0.0,1.59588695
2014-07-18 23:30:00,0.8,-0.021333333,-0.622,-39.654334999999996,15.1025,13.584000000000001,12.110999999999999,10.36,15.43234,15.751041,17.407007,18.036123,18.409857000000002,18.780725,83.714,82.26,68.67,0.245,0.294,0.322,0.317,999.93964,0.0,1.5754833499999998
2014-07-19 00:00:00,0.03,-0.032333333,-1.0983333999999998,-23.592,15.0485,13.575,12.126,10.3755,15.279673999999998,15.564043,16.930674,17.947470000000003,18.318195000000003,18.543406,87.5,83.354,73.222336,0.243,0.321,0.324,0.31,1000.06067,0.0,3.8726753
2014-07-19 07:30:00,876.92,362.67966,402.62466,304.31467000000004,14.4575,13.177999999999999,12.074000000000002,10.463,19.478037,19.836103,19.954037,19.542006,19.377588,19.215920999999998,82.156,87.08,82.154,0.222,0.292,0.313,0.33399999999999996,1000.5597,0.0,-4.0766687
2014-07-19 08:00:00,882.73,337.08633,407.535,308.879,14.4785,13.159,12.050999999999998,10.4715,20.309036,20.78177,20.851035999999997,20.481686,20.274926999999998,20.1476,74.52600000000001,77.108,72.95766400000001,0.243,0.294,0.316,0.32299999999999995,1000.5807,0.0,-16.2624205
2014-07-19 09:00:00,1194.02,432.70767,555.26764,426.11533,14.5785,13.145999999999999,12.034,10.4705,21.523714000000002,21.877113,21.841713000000002,21.371714,21.157936,20.990292,65.76,68.242,64.31166999999999,0.231,0.298,0.316,0.303,1000.55,0.0,-17.5872893
2014-07-19 11:30:00,767.79,585.37933,354.19534,230.28566,15.0135,13.23,12.012,10.4925,21.70339,21.8448,21.55939,21.216448,21.101957000000002,20.921685999999998,70.3075,72.7325,69.52367,0.235,0.285,0.321,0.305,1000.4373,0.0013333332999999998,-11.3653303
2014-07-19 13:30:00,1352.15,496.81235,643.2393,509.411,15.2715,13.345,12.012,10.505999999999998,23.6814,23.841476,23.351067,22.959167,22.729967000000002,22.550066,58.412,60.792,56.678000000000004,0.222,0.292,0.3,0.307,999.99866,0.0,-10.85485096
2014-07-19 15:30:00,330.85,302.663,150.11166,-33.310665,15.5125,13.487,12.039000000000001,10.5185,18.396072,18.526163,18.723072,19.962555,20.308653,20.411448,80.646,62.14,57.149333999999996,0.235,0.28300000000000003,0.31,0.305,1000.2763,0.008666666,-0.6778358200000002
2014-07-19 16:00:00,646.06,422.36432,304.543,200.06400000000002,15.5415,13.530999999999999,12.059000000000001,10.5325,19.992077,20.490164,20.654410000000002,20.743237,20.935654,21.054129,67.24,61.1925,51.803665,0.233,0.28,0.3,0.302,1000.2066699999999,0.0,-16.791610600000002
2014-07-19 16:30:00,210.38,199.058,95.80666,25.965334,15.52,13.546,12.061,10.5315,20.279078,20.419168,20.38641,20.608582000000002,20.820663,20.890472,73.08,67.485,55.176,0.23600000000000002,0.28300000000000003,0.312,0.324,1000.1336699999999,0.00033333333,-1.0256427899999998
2014-07-19 17:30:00,742.94,382.18532999999996,375.25467000000003,239.38,15.4825,13.579,12.075999999999999,10.538,21.33041,21.565174,21.311743,20.962942,20.75467,20.638496,73.428,75.8475,69.43666999999999,0.22899999999999998,0.28300000000000003,0.306,0.304,999.91565,0.0,-10.285566024000001
2014-07-19 18:00:00,574.87,343.08066,293.20767,208.13533,15.4685,13.585999999999999,12.074000000000002,10.5315,21.555752,21.745516000000002,21.430084,21.03629,20.849339999999998,20.682508,73.584,75.97800000000001,72.047,0.249,0.28300000000000003,0.305,0.309,1000.01,0.0,-10.668646299999999
2014-07-19 19:30:00,237.4,148.054,127.088,24.534334,15.47,13.619000000000002,12.107999999999999,10.5485,20.722754000000002,21.003527,21.181420000000003,20.902995999999998,20.816682999999998,20.694212,78.226,80.76,76.432335,0.228,0.284,0.304,0.303,1000.12036,0.0,-5.9766369
2014-07-19 20:00:00,168.87,117.542336,96.46733,19.843,15.4775,13.647,12.135,10.56,20.444088,20.74486,20.882421,20.663342999999998,20.591688,20.481223999999997,76.91,78.515,74.07866999999999,0.22699999999999998,0.284,0.302,0.321,1000.35736,0.0,-3.7986164999999996
2014-07-19 20:30:00,60.51,49.922333,27.703667,-38.336665999999994,15.4665,13.655999999999999,12.142999999999999,10.5765,19.10043,19.1602,19.166096,19.38869,19.492027,19.50457,76.585,75.5625,67.75833,0.22699999999999998,0.284,0.3,0.301,1000.35736,0.0,2.1641015
2014-07-19 21:00:00,19.42,10.957666,8.544666000000001,-49.501335,15.4465,13.667,12.155,10.5735,17.97343,18.13787,18.386763000000002,18.830036,19.074694,19.188917,79.384,77.77199999999999,68.48333000000001,0.22399999999999998,0.28,0.306,0.295,1000.3439999999999,0.0,5.5551634
2014-07-19 21:30:00,5.7,0.22333333,1.653,-53.6,15.408,13.67,12.171,10.5765,17.230762,17.488870000000002,17.65343,18.38305,18.710703,18.856928,82.666,80.19,70.34100000000001,0.245,0.285,0.293,0.298,1000.1469999999999,0.0,4.744086899999999
2014-07-19 23:30:00,-0.32,-0.011000000000000001,-1.3719999999999999,-52.003,15.1765,13.67,12.24,10.6465,14.98044,15.19389,16.434772,17.407104,17.74338,18.143976000000002,89.458,87.83200000000001,80.87867,0.225,0.28,0.268,0.319,1000.2883,0.0,-4.4699279999999995
2014-07-20 00:00:00,0.31,0.0033333334,-0.26333332,-46.606,15.1065,13.652000000000001,12.254000000000001,10.6465,15.338773999999999,15.64989,16.708107000000002,18.029118,18.697056,18.989323000000002,89.744,85.63799999999999,78.65366,0.24100000000000002,0.285,0.318,0.308,1000.34564,0.0,-2.6057208
2014-07-20 01:30:00,-0.11,0.0023333333,0.042666666,-53.019665,14.8755,13.565999999999999,12.252,10.659,15.3401165,15.476901999999999,16.062117,17.220157999999998,17.879066,18.40436,94.84,92.304,82.109,0.225,0.287,0.306,0.32799999999999996,1000.6010000000001,0.0,6.0448942
2014-07-20 02:00:00,0.59,0.023,-0.19966666,-49.198,14.819,13.548,12.27,10.67,15.2497835,15.42491,16.212116,17.067507,17.909733,18.46537,94.978,94.20200000000001,82.68966999999999,0.221,0.28,0.307,0.34299999999999997,1000.6060000000001,0.0,1.4943693000000005
2014-07-20 03:00:00,5.56,0.05166666599999999,3.0353334,-16.794666,14.681,13.482999999999999,12.263,10.6675,15.268784,15.669582,16.019117,16.418198,17.412077,18.012394,97.154,98.99,85.12100000000001,0.23199999999999998,0.27699999999999997,0.312,0.307,1000.6143,0.0,3.6830046
2014-07-20 03:30:00,17.81,7.490667,8.077666,-20.944666,14.6215,13.453,12.255,10.67,15.50179,15.720920000000001,15.890457000000001,16.252213,17.490416,18.139408,97.266,99.14200000000001,81.10833000000001,0.225,0.28600000000000003,0.324,0.306,1000.6163300000001,0.0,12.1437223
2014-07-20 04:30:00,108.95,93.63433,55.571999999999996,5.7236667,14.5315,13.398,12.255,10.695,15.357126000000001,15.578929,15.964127,16.258905,17.13342,17.881098,95.146,96.132,80.584,0.22899999999999998,0.27899999999999997,0.315,0.326,1000.8606599999999,0.0,11.765586299999999
2014-07-20 06:00:00,530.28,256.62032999999997,249.48,163.09933,14.4045,13.296,12.218,10.686,17.597136,17.985273,18.261135,17.988947,17.857101,17.913135999999998,83.72200000000001,87.098,79.164665,0.23399999999999999,0.276,0.309,0.307,1000.87866,0.0,1.4866183999999998
2014-07-20 09:00:00,1156.08,236.669,536.94464,413.31635,14.504000000000001,13.185,12.134,10.664000000000001,22.250147,22.359627,22.101814,21.627028,21.38946,21.285207999999997,65.914,68.498,63.92466700000001,0.221,0.28,0.305,0.304,1000.44336,0.0,-18.767147800000004
2014-07-20 09:30:00,1184.29,255.01,547.1357,431.43699999999995,14.5625,13.189,12.129000000000001,10.6675,22.66948,22.78663,22.434813000000002,21.939375,21.74546,21.65622,60.51,63.042,58.763668,0.23199999999999998,0.273,0.303,0.306,1000.4226699999999,0.0,-12.27584305
2014-07-20 10:00:00,1223.63,267.87633999999997,577.64667,460.441,14.62,13.186,12.11,10.665,23.16548,23.224970000000003,22.854813,22.358387,22.098469,22.005564,57.996,60.408,56.622333999999995,0.226,0.27699999999999997,0.304,0.303,1000.29535,0.0,-9.618783516999999
2014-07-20 10:30:00,1341.65,269.25467000000003,634.06036,499.23467999999997,14.7355,13.206,12.106,10.6775,23.757483999999998,23.85497,23.54415,23.108068,22.837137,22.695246,50.48,55.43,48.911667,0.22399999999999998,0.273,0.305,0.298,1000.31964,0.0,-7.8982599
2014-07-20 11:00:00,1436.71,256.26232999999996,677.8367,544.07965,14.857999999999999,13.204,12.081,10.66,24.282823999999998,24.376978,23.966824,23.462748,23.239141,23.019924,44.218,46.756,43.222668,0.223,0.26899999999999996,0.315,0.299,1000.33,0.0,-9.99180986
2014-07-20 11:30:00,1467.58,260.20633,697.36536,540.06836,15.0345,13.244000000000002,12.093,10.6735,24.695156,24.819313,24.309156,23.751427,23.47148,23.283268,43.943999999999996,45.35,41.837334000000006,0.24,0.265,0.3,0.3,1000.0967,0.0,-10.069272519999998
2014-07-20 12:00:00,1380.08,293.118,649.42,491.65332,15.154000000000002,13.28,12.088,10.6715,24.787823,24.892979999999998,24.520823,23.978776999999997,23.748479999999997,23.594614,42.05,43.95399999999999,40.486,0.225,0.268,0.318,0.301,999.8530000000001,0.0,-9.946444699999999
2014-07-20 12:30:00,1425.09,308.02567,675.4860000000001,521.4343,15.2535,13.335,12.095999999999998,10.671,25.147156,25.249657,24.651823,24.108456,23.83149,23.703959,41.858000000000004,44.07,40.619667,0.22899999999999998,0.27,0.303,0.298,999.6873,0.0,-10.20970064
2014-07-20 13:30:00,1100.22,372.85699999999997,537.4119999999999,400.11932,15.3825,13.408,12.091,10.6635,24.721834,24.853994,24.5555,24.203484,24.047826999999998,23.903984,44.126000000000005,44.6,40.979332,0.21899999999999997,0.272,0.292,0.303,999.298,0.0,-8.3238049
2014-07-20 15:30:00,870.27,551.553,418.48132000000004,297.69,15.5675,13.564,12.126,10.675,24.370507999999997,24.482344,24.20684,23.84787,23.701843,23.557365,49.29,52.58333199999999,47.90167,0.217,0.261,0.29600000000000004,0.3,999.15533,0.0,-11.103060424
2014-07-20 16:00:00,858.23,560.3666400000001,421.20334,286.92334,15.5915,13.593,12.135,10.679,24.075844,24.15268,23.709177,23.295216,23.128847,22.96371,54.70399999999999,56.858000000000004,51.914665,0.21600000000000003,0.268,0.3,0.299,999.1487,0.0,-11.4087245
2014-07-20 16:30:00,369.56,323.85165,176.67467,89.152664,15.6365,13.636,12.151,10.6915,22.42351,22.52502,22.337177,22.138897,22.06652,21.948057000000002,57.668,58.994,53.702667000000005,0.21899999999999997,0.272,0.299,0.301,999.27765,0.0,-3.1948787000000003
2014-07-20 17:00:00,708.36,349.66766,350.41067999999996,209.97332999999998,15.640999999999998,13.661,12.152999999999999,10.6885,22.451843,22.622020000000003,22.45251,22.028242000000002,21.867853,21.724735,57.224,59.76,55.425,0.22,0.26899999999999996,0.299,0.289,999.062,0.0,-11.137199740000002
2014-07-20 17:30:00,607.7,256.547,305.08865,167.74466,15.644,13.677,12.158,10.675,22.93751,23.134026000000002,23.012176999999998,22.649923,22.51453,22.369081,56.532,58.452,53.979668000000004,0.21600000000000003,0.27,0.298,0.298,999.132,0.0,-5.825708339999999
2014-07-20 18:00:00,481.63,239.49567000000002,233.00967000000003,144.66367,15.640999999999998,13.708,12.177999999999999,10.69,23.18852,23.43003,23.381853,22.999271,22.867863,22.732094,54.918,57.646,53.41033,0.223,0.267,0.29600000000000004,0.295,999.16,0.0,-9.43406496
2014-07-20 18:30:00,462.24,222.91034,240.49532999999997,104.303,15.625,13.717,12.183,10.6825,23.16252,23.401363,23.427187,23.132616,23.0272,22.905106,56.11,58.026,53.58,0.214,0.268,0.302,0.303,999.178,0.0,-6.55261601
2014-07-20 19:30:00,131.98,104.367,62.752666000000005,-18.509332999999998,15.6055,13.751,12.209000000000001,10.704,22.062853,22.17604,22.065853,22.081644,22.10954,22.03613,58.43,59.412,54.17267,0.217,0.271,0.299,0.29600000000000004,999.38965,0.0,-0.7459529
2014-07-20 21:00:00,23.27,13.765999999999998,11.376667,-53.013999999999996,15.5395,13.793,12.272,10.73,19.10353,19.34905,19.75253,20.135351,20.396555,20.4585,70.64,70.972,64.996666,0.225,0.264,0.298,0.3,999.5053,0.0,3.2922318
2014-07-20 21:30:00,7.31,0.52466667,3.471,-57.456665,15.5025,13.796,12.287,10.739,18.536863,18.80839,19.14053,19.525029999999997,19.810226,19.972178,75.848,76.432,70.095,0.217,0.267,0.287,0.292,999.553,0.0,1.03381225
2014-07-20 22:00:00,1.5,-0.022666667,1.137,-61.006,15.4555,13.804,12.309000000000001,10.75,18.276863,18.528727,18.823529999999998,19.283379,19.70356,20.029524,79.362,79.798,70.43867,0.213,0.264,0.298,0.298,999.56433,0.0,2.75069006
2014-07-20 22:30:00,-0.25,-0.013333333999999999,0.123333335,-58.999669999999995,15.389000000000001,13.792,12.312000000000001,10.749,18.1732,18.347727,18.541868,18.947725,19.33857,19.756203,81.17,81.48,69.42233,0.21899999999999997,0.264,0.301,0.303,999.6360000000001,0.0,5.70066913
2014-07-20 23:30:00,-0.46,-0.026333334,-0.27899999999999997,-54.91733000000001,15.265,13.761,12.321,10.754000000000001,17.21154,17.503403,18.003206,18.489086,18.743907999999998,18.944893,84.736,84.62799999999999,74.972336,0.24,0.299,0.31,0.289,999.86865,0.0,3.6670826
2014-07-21 00:00:00,-0.1,0.008666666,0.13,-56.585667,15.204,13.745,12.33,10.759,16.94554,17.227741,17.638873999999998,18.072098,18.38658,18.648905,87.22,87.69,76.92367,0.21600000000000003,0.266,0.29600000000000004,0.34700000000000003,999.9739999999999,0.0,2.22182306
2014-07-21 00:30:00,-0.17,-0.008666666,0.13,-55.26566700000001,15.161,13.742,12.350999999999999,10.785,16.755873,16.953747,17.31854,17.859446,18.327913,18.738585999999998,87.928,87.44200000000001,74.138664,0.217,0.273,0.31,0.301,999.9826699999999,0.0,2.536682026
2014-07-21 02:00:00,0.04,0.019,0.434,-55.215,14.9915,13.687999999999999,12.375,10.805,16.37855,16.54709,16.71355,17.097486,17.595594000000002,18.148954,88.912,89.602,76.52965999999999,0.215,0.271,0.295,0.292,1000.0653,0.0,4.8319575
2014-07-21 02:30:00,1.79,0.017,0.93266666,-55.79466600000001,14.9265,13.652999999999999,12.367,10.809000000000001,15.890217000000002,16.045092,16.280216,16.728834,17.174932000000002,17.598633,91.10799999999999,91.47200000000001,79.535,0.233,0.285,0.293,0.304,1000.09564,0.0,5.263563899999999
2014-07-21 03:30:00,24.54,14.11,9.434667,-47.313666999999995,14.8135,13.605,12.369000000000002,10.8115,15.283225,15.595432999999998,15.944225,16.429527,16.864275,17.192657,92.88799999999999,92.988,81.60067,0.221,0.259,0.292,0.298,1000.1210000000001,0.0,2.1866085
2014-07-21 04:00:00,54.71,42.156665999999994,24.166,-31.396,14.7605,13.58,12.376,10.8265,15.36656,15.663105999999999,15.84656,16.14154,16.568277,17.008337,93.738,95.016,81.625,0.228,0.28300000000000003,0.3,0.33399999999999996,1000.278,0.0,2.74715932
2014-07-21 05:00:00,223.62,185.247,110.913,50.86600000000001,14.6475,13.524000000000001,12.366,10.8325,16.72956,16.85311,16.769226,16.630568,16.861620000000002,17.454695,87.634,89.536,71.154335,0.23,0.261,0.307,0.31,1000.4293,0.0,-3.48047087
2014-07-21 06:00:00,243.01,225.21167000000003,111.84733600000001,43.181329999999996,14.5705,13.442,12.332,10.8165,16.989902,17.093785999999998,16.96657,16.895927,17.017295999999998,17.188385,84.6,85.92,72.98765999999999,0.203,0.27899999999999997,0.294,0.298,1000.5443,0.0,-4.2353492
2014-07-21 06:30:00,355.92,208.88533,156.62067,75.94967,14.559000000000001,13.425,12.329,10.8185,17.315237,17.43879,17.35257,17.189608,17.16463,17.209395999999998,81.22399999999999,83.402,73.28333,0.214,0.273,0.303,0.345,1000.65265,0.0,-5.6728163
2014-07-21 07:00:00,627.59,208.49400000000003,290.25067,186.09933,14.5565,13.407,12.325999999999999,10.823,17.821238,17.982796,17.973570000000002,17.654621,17.464968,17.41741,77.396,80.406,73.64,0.21600000000000003,0.253,0.314,0.321,1000.693,0.0,-4.3770892
2014-07-21 07:30:00,718.31,297.422,334.31699999999995,228.69133,14.5315,13.37,12.302,10.8015,18.590904000000002,18.782463,18.68357,18.343967000000003,18.15564,18.053755,74.578,77.686,71.459335,0.212,0.285,0.33799999999999997,0.29,1000.8560000000001,0.0,-7.157882
2014-07-21 08:00:00,946.37,188.715,439.72265999999996,320.237,14.545,13.364,12.305,10.8175,19.926573,20.20147,20.111572,19.723648,19.484306,19.375101,68.07,71.446,66.181,0.215,0.268,0.299,0.326,1000.9683,0.0,-8.7828047
2014-07-21 08:30:00,1048.29,193.68533,489.11835,352.43567,14.526,13.325,12.270999999999999,10.8105,21.358913,21.530473999999998,21.377913,20.988995000000003,20.77365,20.660446,57.233334,60.44,56.232333999999994,0.217,0.264,0.315,0.299,1001.08966,0.0,-8.370807500000002
2014-07-21 09:00:00,1150.21,200.283,540.7026400000001,404.42267000000004,14.5535,13.319,12.267999999999999,10.800999999999998,22.073914000000002,22.242807,22.06158,21.676674,21.45265,21.37479,48.053999999999995,50.375,45.270332,0.218,0.264,0.294,0.31,1001.1763300000001,0.0,-15.300347599999998
2014-07-21 10:00:00,1343.69,212.31667000000002,638.977,484.38968,14.6345,13.306,12.244000000000002,10.806,23.020247,23.117817000000002,22.73558,22.200703,21.882994,21.737816,44.74,46.702,42.902332,0.218,0.268,0.29,0.287,1001.3353,0.0,-12.10262105
2014-07-21 10:30:00,1240.51,242.93866,594.10565,442.76232999999996,14.73,13.315999999999999,12.235,10.795,22.967253,23.054153,22.672585,22.216715,21.975327,21.834495999999998,43.82,45.913999999999994,41.418667,0.217,0.262,0.29100000000000004,0.297,1001.3753,0.0,-10.524276799999999
2014-07-21 11:00:00,1420.69,292.413,692.3803,530.3253,14.864,13.32,12.222999999999999,10.802999999999999,23.511589999999998,23.625826,23.115923000000002,22.589064,22.317669,22.149174,40.224000000000004,42.48,38.173668,0.218,0.26,0.29,0.301,1001.3939999999999,0.0,-14.5688166
2014-07-21 11:30:00,1610.81,324.20035,779.77264,600.12067,14.991,13.33,12.210999999999999,10.8075,24.003256,24.099826999999998,23.452257,22.810741,22.523335999999997,22.365852,36.83,39.064,35.385666,0.22399999999999998,0.261,0.301,0.304,1001.431,0.0,-13.26772161
